Date,Product_Category,Units_Sold,Unit_Price,Discount_Applied,Final_Price,Revenue,Marketing_Spend,Is_Weekend,Is_Holiday_Season,Macro_Economic_Index
2024-09-30,Eau de Toilette,36,85,0.0,85.0,3060.0,0.0,0,0,105.46
2024-09-30,Home Fragrance,55,45,0.0,45.0,2475.0,0.0,0,0,105.46
2024-09-30,Skincare Bundle,62,150,0.2,120.0,7440.0,0.0,0,0,105.46
2024-10-01,Eau de Parfum,60,120,0.3,84.0,5040.0,2500.0,0,0,105.38
2024-10-01,Eau de Toilette,26,85,0.0,85.0,2210.0,0.0,0,0,105.38
2024-10-01,Home Fragrance,79,45,0.0,45.0,3555.0,1000.0,0,0,105.38
2024-10-01,Skincare Bundle,43,150,0.0,150.0,6450.0,500.0,0,0,105.38
2024-10-02,Eau de Parfum,74,120,0.3,84.0,6216.0,500.0,0,0,105.29
2024-10-02,Eau de Toilette,74,85,0.0,85.0,6290.0,0.0,0,0,105.29
2024-10-02,Home Fragrance,61,45,0.0,45.0,2745.0,0.0,0,0,105.29
2024-10-02,Skincare Bundle,38,150,0.2,120.0,4560.0,500.0,0,0,105.29
2024-10-03,Eau de Parfum,38,120,0.0,120.0,4560.0,0.0,0,0,105.21
2024-10-03,Eau de Toilette,45,85,0.1,76.5,3442.5,0.0,0,0,105.21
2024-10-03,Home Fragrance,106,45,0.0,45.0,4770.0,0.0,0,0,105.21
2024-10-03,Skincare Bundle,62,150,0.0,150.0,9300.0,0.0,0,0,105.21
2024-10-04,Eau de Parfum,62,120,0.0,120.0,7440.0,1000.0,0,0,105.12
2024-10-04,Eau de Toilette,38,85,0.0,85.0,3230.0,0.0,0,0,105.12
2024-10-04,Home Fragrance,78,45,0.0,45.0,3510.0,0.0,0,0,105.12
2024-10-04,Skincare Bundle,52,150,0.0,150.0,7800.0,0.0,0,0,105.12
2024-10-05,Eau de Parfum,83,120,0.0,120.0,9960.0,1000.0,1,0,105.03
2024-10-05,Eau de Toilette,67,85,0.0,85.0,5695.0,0.0,1,0,105.03
2024-10-05,Home Fragrance,100,45,0.2,36.0,3600.0,0.0,1,0,105.03
2024-10-05,Skincare Bundle,70,150,0.1,135.0,9450.0,0.0,1,0,105.03
2024-10-06,Eau de Parfum,41,120,0.2,96.0,3936.0,0.0,1,0,104.95
2024-10-06,Eau de Toilette,36,85,0.0,85.0,3060.0,0.0,1,0,104.95
2024-10-06,Home Fragrance,102,45,0.0,45.0,4590.0,0.0,1,0,104.95
2024-10-06,Skincare Bundle,89,150,0.2,120.0,10680.0,0.0,1,0,104.95
2024-10-07,Eau de Parfum,75,120,0.0,120.0,9000.0,1000.0,0,0,104.86
2024-10-07,Eau de Toilette,69,85,0.1,76.5,5278.5,0.0,0,0,104.86
2024-10-07,Home Fragrance,75,45,0.0,45.0,3375.0,0.0,0,0,104.86
2024-10-07,Skincare Bundle,34,150,0.0,150.0,5100.0,0.0,0,0,104.86
2024-10-08,Eau de Parfum,32,120,0.0,120.0,3840.0,500.0,0,0,104.77
2024-10-08,Eau de Toilette,53,85,0.0,85.0,4505.0,1000.0,0,0,104.77
2024-10-08,Home Fragrance,98,45,0.2,36.0,3528.0,0.0,0,0,104.77
2024-10-08,Skincare Bundle,30,150,0.0,150.0,4500.0,2500.0,0,0,104.77
2024-10-09,Eau de Parfum,62,120,0.0,120.0,7440.0,0.0,0,0,104.68
2024-10-09,Eau de Toilette,68,85,0.0,85.0,5780.0,500.0,0,0,104.68
2024-10-09,Home Fragrance,61,45,0.0,45.0,2745.0,0.0,0,0,104.68
2024-10-09,Skincare Bundle,41,150,0.0,150.0,6150.0,0.0,0,0,104.68
2024-10-10,Eau de Parfum,56,120,0.0,120.0,6720.0,0.0,0,0,104.6
2024-10-10,Eau de Toilette,61,85,0.0,85.0,5185.0,1000.0,0,0,104.6
2024-10-10,Home Fragrance,38,45,0.0,45.0,1710.0,0.0,0,0,104.6
2024-10-10,Skincare Bundle,59,150,0.2,120.0,7080.0,0.0,0,0,104.6
2024-10-11,Eau de Parfum,72,120,0.0,120.0,8640.0,0.0,0,0,104.51
2024-10-11,Eau de Toilette,47,85,0.0,85.0,3995.0,0.0,0,0,104.51
2024-10-11,Home Fragrance,78,45,0.0,45.0,3510.0,0.0,0,0,104.51
2024-10-11,Skincare Bundle,35,150,0.0,150.0,5250.0,0.0,0,0,104.51
2024-10-12,Eau de Parfum,80,120,0.3,84.0,6720.0,0.0,1,0,104.42
2024-10-12,Eau de Toilette,44,85,0.2,68.0,2992.0,500.0,1,0,104.42
2024-10-12,Home Fragrance,50,45,0.0,45.0,2250.0,0.0,1,0,104.42
2024-10-12,Skincare Bundle,75,150,0.0,150.0,11250.0,0.0,1,0,104.42
2024-10-13,Eau de Parfum,70,120,0.0,120.0,8400.0,500.0,1,0,104.33
2024-10-13,Eau de Toilette,68,85,0.1,76.5,5202.0,0.0,1,0,104.33
2024-10-13,Home Fragrance,69,45,0.1,40.5,2794.5,0.0,1,0,104.33
2024-10-13,Skincare Bundle,77,150,0.0,150.0,11550.0,0.0,1,0,104.33
2024-10-14,Eau de Parfum,32,120,0.0,120.0,3840.0,0.0,0,0,104.24
2024-10-14,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,104.24
2024-10-14,Home Fragrance,110,45,0.0,45.0,4950.0,1000.0,0,0,104.24
2024-10-14,Skincare Bundle,39,150,0.0,150.0,5850.0,500.0,0,0,104.24
2024-10-15,Eau de Parfum,83,120,0.2,96.0,7968.0,0.0,0,0,104.15
2024-10-15,Eau de Toilette,38,85,0.0,85.0,3230.0,1000.0,0,0,104.15
2024-10-15,Home Fragrance,96,45,0.1,40.5,3888.0,0.0,0,0,104.15
2024-10-15,Skincare Bundle,61,150,0.0,150.0,9150.0,500.0,0,0,104.15
2024-10-16,Eau de Parfum,85,120,0.0,120.0,10200.0,0.0,0,0,104.05
2024-10-16,Eau de Toilette,38,85,0.0,85.0,3230.0,500.0,0,0,104.05
2024-10-16,Home Fragrance,91,45,0.0,45.0,4095.0,0.0,0,0,104.05
2024-10-16,Skincare Bundle,52,150,0.2,120.0,6240.0,0.0,0,0,104.05
2024-10-17,Eau de Parfum,35,120,0.0,120.0,4200.0,0.0,0,0,103.96
2024-10-17,Eau de Toilette,82,85,0.0,85.0,6970.0,500.0,0,0,103.96
2024-10-17,Home Fragrance,69,45,0.0,45.0,3105.0,0.0,0,0,103.96
2024-10-17,Skincare Bundle,40,150,0.0,150.0,6000.0,500.0,0,0,103.96
2024-10-18,Eau de Parfum,17,120,0.0,120.0,2040.0,500.0,0,0,103.87
2024-10-18,Eau de Toilette,70,85,0.0,85.0,5950.0,0.0,0,0,103.87
2024-10-18,Home Fragrance,87,45,0.2,36.0,3132.0,2500.0,0,0,103.87
2024-10-18,Skincare Bundle,62,150,0.0,150.0,9300.0,0.0,0,0,103.87
2024-10-19,Eau de Parfum,59,120,0.0,120.0,7080.0,0.0,1,0,103.78
2024-10-19,Eau de Toilette,72,85,0.1,76.5,5508.0,500.0,1,0,103.78
2024-10-19,Home Fragrance,88,45,0.0,45.0,3960.0,0.0,1,0,103.78
2024-10-19,Skincare Bundle,54,150,0.3,105.0,5670.0,0.0,1,0,103.78
2024-10-20,Eau de Parfum,71,120,0.0,120.0,8520.0,0.0,1,0,103.69
2024-10-20,Eau de Toilette,97,85,0.0,85.0,8245.0,2500.0,1,0,103.69
2024-10-20,Home Fragrance,126,45,0.0,45.0,5670.0,500.0,1,0,103.69
2024-10-20,Skincare Bundle,24,150,0.0,150.0,3600.0,500.0,1,0,103.69
2024-10-21,Eau de Parfum,78,120,0.0,120.0,9360.0,2500.0,0,0,103.59
2024-10-21,Eau de Toilette,60,85,0.0,85.0,5100.0,0.0,0,0,103.59
2024-10-21,Home Fragrance,140,45,0.0,45.0,6300.0,500.0,0,0,103.59
2024-10-21,Skincare Bundle,52,150,0.1,135.0,7020.0,0.0,0,0,103.59
2024-10-22,Eau de Parfum,61,120,0.0,120.0,7320.0,0.0,0,0,103.5
2024-10-22,Eau de Toilette,65,85,0.1,76.5,4972.5,1000.0,0,0,103.5
2024-10-22,Home Fragrance,61,45,0.0,45.0,2745.0,1000.0,0,0,103.5
2024-10-22,Skincare Bundle,66,150,0.0,150.0,9900.0,500.0,0,0,103.5
2024-10-23,Eau de Parfum,38,120,0.0,120.0,4560.0,0.0,0,0,103.41
2024-10-23,Eau de Toilette,38,85,0.0,85.0,3230.0,0.0,0,0,103.41
2024-10-23,Home Fragrance,72,45,0.0,45.0,3240.0,0.0,0,0,103.41
2024-10-23,Skincare Bundle,52,150,0.0,150.0,7800.0,1000.0,0,0,103.41
2024-10-24,Eau de Parfum,47,120,0.0,120.0,5640.0,500.0,0,0,103.31
2024-10-24,Eau de Toilette,72,85,0.1,76.5,5508.0,500.0,0,0,103.31
2024-10-24,Home Fragrance,114,45,0.1,40.5,4617.0,2500.0,0,0,103.31
2024-10-24,Skincare Bundle,36,150,0.0,150.0,5400.0,0.0,0,0,103.31
2024-10-25,Eau de Parfum,69,120,0.0,120.0,8280.0,0.0,0,0,103.22
2024-10-25,Eau de Toilette,64,85,0.3,59.5,3808.0,0.0,0,0,103.22
2024-10-25,Home Fragrance,80,45,0.2,36.0,2880.0,0.0,0,0,103.22
2024-10-25,Skincare Bundle,72,150,0.0,150.0,10800.0,2500.0,0,0,103.22
2024-10-26,Eau de Parfum,84,120,0.0,120.0,10080.0,0.0,1,0,103.12
2024-10-26,Eau de Toilette,87,85,0.0,85.0,7395.0,0.0,1,0,103.12
2024-10-26,Home Fragrance,146,45,0.0,45.0,6570.0,0.0,1,0,103.12
2024-10-26,Skincare Bundle,37,150,0.0,150.0,5550.0,0.0,1,0,103.12
2024-10-27,Eau de Parfum,70,120,0.0,120.0,8400.0,0.0,1,0,103.03
2024-10-27,Eau de Toilette,108,85,0.0,85.0,9180.0,1000.0,1,0,103.03
2024-10-27,Home Fragrance,121,45,0.0,45.0,5445.0,0.0,1,0,103.03
2024-10-27,Skincare Bundle,52,150,0.1,135.0,7020.0,0.0,1,0,103.03
2024-10-28,Eau de Parfum,48,120,0.0,120.0,5760.0,0.0,0,0,102.93
2024-10-28,Eau de Toilette,53,85,0.2,68.0,3604.0,500.0,0,0,102.93
2024-10-28,Home Fragrance,101,45,0.0,45.0,4545.0,,0,0,102.93
2024-10-28,Skincare Bundle,97,150,0.0,150.0,14550.0,1000.0,0,0,102.93
2024-10-29,Eau de Parfum,56,120,0.0,120.0,6720.0,0.0,0,0,102.84
2024-10-29,Eau de Toilette,64,85,0.0,85.0,5440.0,0.0,0,0,102.84
2024-10-29,Home Fragrance,76,45,0.0,45.0,3420.0,0.0,0,0,102.84
2024-10-29,Skincare Bundle,63,150,0.0,150.0,9450.0,1000.0,0,0,102.84
2024-10-30,Eau de Parfum,60,120,0.2,96.0,5760.0,0.0,0,0,102.74
2024-10-30,Eau de Toilette,70,85,0.3,59.5,4165.0,1000.0,0,0,102.74
2024-10-30,Home Fragrance,80,45,0.0,45.0,3600.0,0.0,0,0,102.74
2024-10-30,Skincare Bundle,54,150,0.0,150.0,8100.0,0.0,0,0,102.74
2024-10-31,Eau de Parfum,70,120,0.0,120.0,8400.0,0.0,0,0,102.64
2024-10-31,Eau de Toilette,59,85,0.2,68.0,4012.0,0.0,0,0,102.64
2024-10-31,Home Fragrance,80,45,0.3,31.5,2520.0,0.0,0,0,102.64
2024-10-31,Skincare Bundle,49,150,0.0,150.0,7350.0,1000.0,0,0,102.64
2024-11-01,Eau de Parfum,84,120,0.1,108.0,9072.0,500.0,0,0,102.55
2024-11-01,Eau de Toilette,11,85,0.0,85.0,935.0,0.0,0,0,102.55
2024-11-01,Home Fragrance,55,45,0.0,45.0,2475.0,500.0,0,0,102.55
2024-11-01,Skincare Bundle,90,150,0.2,120.0,10800.0,500.0,0,0,102.55
2024-11-02,Eau de Parfum,144,120,0.1,108.0,15552.0,0.0,1,0,102.45
2024-11-02,Eau de Toilette,33,85,0.0,85.0,2805.0,0.0,1,0,102.45
2024-11-02,Home Fragrance,99,45,0.0,45.0,4455.0,1000.0,1,0,102.45
2024-11-02,Skincare Bundle,122,150,0.0,150.0,18300.0,0.0,1,0,102.45
2024-11-03,Eau de Parfum,67,120,0.3,84.0,5628.0,1000.0,1,0,102.35
2024-11-03,Eau de Toilette,64,85,0.0,85.0,5440.0,0.0,1,0,102.35
2024-11-03,Home Fragrance,126,45,0.0,45.0,5670.0,1000.0,1,0,102.35
2024-11-03,Skincare Bundle,85,150,0.0,150.0,12750.0,0.0,1,0,102.35
2024-11-04,Eau de Parfum,93,120,0.2,96.0,8928.0,0.0,0,0,102.26
2024-11-04,Eau de Toilette,66,85,0.3,59.5,3927.0,0.0,0,0,102.26
2024-11-04,Home Fragrance,89,45,0.0,45.0,4005.0,0.0,0,0,102.26
2024-11-04,Skincare Bundle,87,150,0.0,150.0,13050.0,0.0,0,0,102.26
2024-11-05,Eau de Parfum,74,120,0.1,108.0,7992.0,0.0,0,0,102.16
2024-11-05,Eau de Toilette,71,85,0.0,85.0,6035.0,0.0,0,0,102.16
2024-11-05,Home Fragrance,92,45,0.0,45.0,4140.0,2500.0,0,0,102.16
2024-11-05,Skincare Bundle,101,150,0.1,135.0,13635.0,0.0,0,0,102.16
2024-11-06,Eau de Parfum,78,120,0.0,120.0,9360.0,0.0,0,0,102.06
2024-11-06,Eau de Toilette,49,85,0.1,76.5,3748.5,500.0,0,0,102.06
2024-11-06,Home Fragrance,55,45,0.0,45.0,2475.0,0.0,0,0,102.06
2024-11-06,Skincare Bundle,55,150,0.2,120.0,6600.0,0.0,0,0,102.06
2024-11-07,Eau de Parfum,46,120,0.2,96.0,4416.0,0.0,0,0,101.96
2024-11-07,Eau de Toilette,41,85,0.1,76.5,3136.5,1000.0,0,0,101.96
2024-11-07,Home Fragrance,81,45,0.0,45.0,3645.0,500.0,0,0,101.96
2024-11-07,Skincare Bundle,77,150,0.3,105.0,8085.0,0.0,0,0,101.96
2024-11-08,Eau de Parfum,79,120,0.0,120.0,9480.0,0.0,0,0,101.86
2024-11-08,Eau de Toilette,42,85,0.0,85.0,3570.0,0.0,0,0,101.86
2024-11-08,Home Fragrance,124,45,0.0,45.0,5580.0,1000.0,0,0,101.86
2024-11-08,Skincare Bundle,62,150,0.1,135.0,8370.0,0.0,0,0,101.86
2024-11-09,Eau de Parfum,81,120,0.0,120.0,9720.0,500.0,1,0,101.77
2024-11-09,Eau de Toilette,52,85,0.0,85.0,4420.0,,1,0,101.77
2024-11-09,Home Fragrance,90,45,0.1,40.5,3645.0,0.0,1,0,101.77
2024-11-09,Skincare Bundle,131,150,0.0,150.0,19650.0,0.0,1,0,101.77
2024-11-10,Eau de Parfum,123,120,0.0,120.0,14760.0,0.0,1,0,101.67
2024-11-10,Eau de Toilette,56,85,0.0,85.0,4760.0,0.0,1,0,101.67
2024-11-10,Home Fragrance,117,45,0.0,45.0,5265.0,0.0,1,0,101.67
2024-11-10,Skincare Bundle,100,150,0.0,150.0,15000.0,1000.0,1,0,101.67
2024-11-11,Eau de Parfum,77,120,0.0,120.0,9240.0,0.0,0,0,101.57
2024-11-11,Eau de Toilette,71,85,0.0,85.0,6035.0,1000.0,0,0,101.57
2024-11-11,Home Fragrance,52,45,0.1,40.5,2106.0,0.0,0,0,101.57
2024-11-11,Skincare Bundle,94,150,0.0,150.0,14100.0,0.0,0,0,101.57
2024-11-12,Eau de Parfum,90,120,0.0,120.0,10800.0,0.0,0,0,101.47
2024-11-12,Eau de Toilette,30,85,0.3,59.5,1785.0,500.0,0,0,101.47
2024-11-12,Home Fragrance,78,45,0.0,45.0,3510.0,0.0,0,0,101.47
2024-11-12,Skincare Bundle,34,150,0.1,135.0,4590.0,0.0,0,0,101.47
2024-11-13,Eau de Parfum,96,120,0.1,108.0,10368.0,500.0,0,0,101.37
2024-11-13,Eau de Toilette,74,85,0.0,85.0,6290.0,0.0,0,0,101.37
2024-11-13,Home Fragrance,55,45,0.0,45.0,2475.0,0.0,0,0,101.37
2024-11-13,Skincare Bundle,76,150,0.0,150.0,11400.0,0.0,0,0,101.37
2024-11-14,Eau de Parfum,104,120,0.0,120.0,12480.0,500.0,0,0,101.27
2024-11-14,Eau de Toilette,64,85,0.0,85.0,5440.0,500.0,0,0,101.27
2024-11-14,Home Fragrance,98,45,0.1,40.5,3969.0,500.0,0,0,101.27
2024-11-14,Skincare Bundle,53,150,0.2,120.0,6360.0,0.0,0,0,101.27
2024-11-15,Eau de Parfum,23,120,0.0,120.0,2760.0,0.0,0,0,101.17
2024-11-15,Eau de Toilette,90,85,0.1,76.5,6885.0,1000.0,0,0,101.17
2024-11-15,Home Fragrance,76,45,0.2,36.0,2736.0,500.0,0,0,101.17
2024-11-15,Skincare Bundle,66,150,0.0,150.0,9900.0,500.0,0,0,101.17
2024-11-16,Eau de Parfum,55,120,0.0,120.0,6600.0,0.0,1,0,101.07
2024-11-16,Eau de Toilette,70,85,0.0,85.0,5950.0,0.0,1,0,101.07
2024-11-16,Home Fragrance,95,45,0.1,40.5,3847.5,0.0,1,0,101.07
2024-11-16,Skincare Bundle,145,150,0.2,120.0,17400.0,1000.0,1,0,101.07
2024-11-17,Eau de Parfum,84,120,0.2,96.0,8064.0,0.0,1,0,100.97
2024-11-17,Eau de Toilette,136,85,0.0,85.0,11560.0,2500.0,1,0,100.97
2024-11-17,Home Fragrance,116,45,0.0,45.0,5220.0,0.0,1,0,100.97
2024-11-17,Skincare Bundle,68,150,0.0,150.0,10200.0,0.0,1,0,100.97
2024-11-18,Eau de Parfum,42,120,0.1,108.0,4536.0,0.0,0,0,100.87
2024-11-18,Eau de Toilette,61,85,0.1,76.5,4666.5,0.0,0,0,100.87
2024-11-18,Home Fragrance,43,45,0.0,45.0,1935.0,0.0,0,0,100.87
2024-11-18,Skincare Bundle,68,150,0.0,150.0,10200.0,0.0,0,0,100.87
2024-11-19,Eau de Parfum,76,120,0.0,120.0,9120.0,0.0,0,0,100.77
2024-11-19,Eau de Toilette,75,85,0.3,59.5,4462.5,0.0,0,0,100.77
2024-11-19,Home Fragrance,58,45,0.0,45.0,2610.0,0.0,0,0,100.77
2024-11-19,Skincare Bundle,109,150,0.0,150.0,16350.0,500.0,0,0,100.77
2024-11-20,Eau de Parfum,47,120,0.3,84.0,3948.0,0.0,0,0,100.67
2024-11-20,Eau de Toilette,43,85,0.1,76.5,3289.5,0.0,0,0,100.67
2024-11-20,Home Fragrance,75,45,0.0,45.0,3375.0,0.0,0,0,100.67
2024-11-20,Skincare Bundle,78,150,0.2,120.0,9360.0,0.0,0,0,100.67
2024-11-21,Eau de Parfum,198,120,0.2,96.0,19008.0,0.0,0,1,100.57
2024-11-21,Eau de Toilette,48,85,0.2,68.0,3264.0,0.0,0,1,100.57
2024-11-21,Home Fragrance,90,45,0.2,36.0,3240.0,0.0,0,1,100.57
2024-11-21,Skincare Bundle,126,150,0.2,120.0,15120.0,0.0,0,1,100.57
2024-11-22,Eau de Parfum,243,120,0.2,96.0,23328.0,1000.0,0,1,100.47
2024-11-22,Eau de Toilette,128,85,0.3,59.5,7616.0,500.0,0,1,100.47
2024-11-22,Home Fragrance,193,45,0.2,36.0,6948.0,0.0,0,1,100.47
2024-11-22,Skincare Bundle,145,150,0.2,120.0,17400.0,0.0,0,1,100.47
2024-11-23,Eau de Parfum,348,120,0.2,96.0,33408.0,500.0,1,1,100.38
2024-11-23,Eau de Toilette,98,85,0.2,68.0,6664.0,0.0,1,1,100.38
2024-11-23,Home Fragrance,320,45,0.2,36.0,11520.0,500.0,1,1,100.38
2024-11-23,Skincare Bundle,237,150,0.3,105.0,24885.0,0.0,1,1,100.38
2024-11-24,Eau de Parfum,154,120,0.2,96.0,14784.0,0.0,1,1,100.28
2024-11-24,Eau de Toilette,192,85,0.2,68.0,13056.0,1000.0,1,1,100.28
2024-11-24,Home Fragrance,218,45,0.2,36.0,7848.0,1000.0,1,1,100.28
2024-11-24,Skincare Bundle,128,150,0.2,120.0,15360.0,0.0,1,1,100.28
2024-11-25,Eau de Parfum,78,120,0.2,96.0,7488.0,500.0,0,1,100.18
2024-11-25,Eau de Toilette,59,85,0.2,68.0,4012.0,0.0,0,1,100.18
2024-11-25,Home Fragrance,212,45,0.2,36.0,7632.0,0.0,0,1,100.18
2024-11-25,Skincare Bundle,99,150,0.2,120.0,11880.0,0.0,0,1,100.18
2024-11-26,Eau de Parfum,219,120,0.2,96.0,21024.0,0.0,0,1,100.08
2024-11-26,Eau de Toilette,181,85,0.2,68.0,12308.0,500.0,0,1,100.08
2024-11-26,Home Fragrance,215,45,0.2,36.0,7740.0,2500.0,0,1,100.08
2024-11-26,Skincare Bundle,158,150,0.2,120.0,18960.0,0.0,0,1,100.08
2024-11-27,Eau de Parfum,298,120,0.2,96.0,28608.0,2500.0,0,1,99.98
2024-11-27,Eau de Toilette,104,85,0.2,68.0,7072.0,500.0,0,1,99.98
2024-11-27,Home Fragrance,150,45,0.2,36.0,5400.0,0.0,0,1,99.98
2024-11-27,Skincare Bundle,97,150,0.2,120.0,11640.0,500.0,0,1,99.98
2024-11-28,Eau de Parfum,227,120,0.2,96.0,21792.0,0.0,0,1,99.88
2024-11-28,Eau de Toilette,132,85,0.2,68.0,8976.0,500.0,0,1,99.88
2024-11-28,Home Fragrance,108,45,0.2,36.0,3888.0,0.0,0,1,99.88
2024-11-28,Skincare Bundle,134,150,0.2,120.0,16080.0,0.0,0,1,99.88
2024-11-29,Eau de Parfum,125,120,0.2,96.0,12000.0,0.0,0,1,99.78
2024-11-29,Eau de Toilette,223,85,0.2,68.0,15164.0,1000.0,0,1,99.78
2024-11-29,Home Fragrance,153,45,0.2,36.0,5508.0,0.0,0,1,99.78
2024-11-29,Skincare Bundle,74,150,0.2,120.0,8880.0,0.0,0,1,99.78
2024-11-30,Eau de Parfum,146,120,0.2,96.0,14016.0,0.0,1,1,99.68
2024-11-30,Eau de Toilette,92,85,0.2,68.0,6256.0,0.0,1,1,99.68
2024-11-30,Home Fragrance,117,45,0.3,31.5,3685.5,0.0,1,1,99.68
2024-11-30,Skincare Bundle,187,150,0.2,120.0,22440.0,,1,1,99.68
2024-12-01,Eau de Parfum,188,120,0.2,96.0,18048.0,500.0,1,1,99.58
2024-12-01,Eau de Toilette,21,85,0.2,68.0,1428.0,1000.0,1,1,99.58
2024-12-01,Home Fragrance,304,45,0.2,36.0,10944.0,1000.0,1,1,99.58
2024-12-01,Skincare Bundle,115,150,0.2,120.0,13800.0,0.0,1,1,99.58
2024-12-02,Eau de Parfum,180,120,0.2,96.0,17280.0,1000.0,0,1,99.48
2024-12-02,Eau de Toilette,99,85,0.2,68.0,6732.0,1000.0,0,1,99.48
2024-12-02,Home Fragrance,179,45,0.2,36.0,6444.0,0.0,0,1,99.48
2024-12-02,Skincare Bundle,141,150,0.2,120.0,16920.0,0.0,0,1,99.48
2024-12-03,Eau de Parfum,188,120,0.2,96.0,18048.0,500.0,0,1,99.38
2024-12-03,Eau de Toilette,105,85,0.2,68.0,7140.0,1000.0,0,1,99.38
2024-12-03,Home Fragrance,225,45,0.2,36.0,8100.0,500.0,0,1,99.38
2024-12-03,Skincare Bundle,127,150,0.2,120.0,15240.0,500.0,0,1,99.38
2024-12-04,Eau de Parfum,177,120,0.2,96.0,16992.0,500.0,0,1,99.28
2024-12-04,Eau de Toilette,171,85,0.2,68.0,11628.0,500.0,0,1,99.28
2024-12-04,Home Fragrance,229,45,0.2,36.0,8244.0,0.0,0,1,99.28
2024-12-04,Skincare Bundle,123,150,0.2,120.0,14760.0,500.0,0,1,99.28
2024-12-05,Eau de Parfum,129,120,0.2,96.0,12384.0,0.0,0,1,99.18
2024-12-05,Eau de Toilette,111,85,0.2,68.0,7548.0,0.0,0,1,99.18
2024-12-05,Home Fragrance,151,45,0.2,36.0,5436.0,500.0,0,1,99.18
2024-12-05,Skincare Bundle,84,150,0.2,120.0,10080.0,500.0,0,1,99.18
2024-12-06,Eau de Parfum,132,120,0.2,96.0,12672.0,0.0,0,1,99.08
2024-12-06,Eau de Toilette,0,85,0.2,68.0,0.0,500.0,0,1,99.08
2024-12-06,Home Fragrance,172,45,0.2,36.0,6192.0,0.0,0,1,99.08
2024-12-06,Skincare Bundle,114,150,0.2,120.0,13680.0,0.0,0,1,99.08
2024-12-07,Eau de Parfum,303,120,0.2,96.0,29088.0,500.0,1,1,98.98
2024-12-07,Eau de Toilette,110,85,0.2,68.0,7480.0,0.0,1,1,98.98
2024-12-07,Home Fragrance,239,45,0.2,36.0,8604.0,0.0,1,1,98.98
2024-12-07,Skincare Bundle,153,150,0.2,120.0,18360.0,0.0,1,1,98.98
2024-12-08,Eau de Parfum,175,120,0.2,96.0,16800.0,0.0,1,1,98.88
2024-12-08,Eau de Toilette,137,85,0.2,68.0,9316.0,0.0,1,1,98.88
2024-12-08,Home Fragrance,145,45,0.2,36.0,5220.0,0.0,1,1,98.88
2024-12-08,Skincare Bundle,183,150,0.2,120.0,21960.0,0.0,1,1,98.88
2024-12-09,Eau de Parfum,111,120,0.2,96.0,10656.0,0.0,0,1,98.78
2024-12-09,Eau de Toilette,120,85,0.3,59.5,7140.0,500.0,0,1,98.78
2024-12-09,Home Fragrance,197,45,0.2,36.0,7092.0,2500.0,0,1,98.78
2024-12-09,Skincare Bundle,122,150,0.2,120.0,14640.0,1000.0,0,1,98.78
2024-12-10,Eau de Parfum,222,120,0.2,96.0,21312.0,0.0,0,1,98.68
2024-12-10,Eau de Toilette,92,85,0.2,68.0,6256.0,0.0,0,1,98.68
2024-12-10,Home Fragrance,149,45,0.2,36.0,5364.0,0.0,0,1,98.68
2024-12-10,Skincare Bundle,74,150,0.2,120.0,8880.0,0.0,0,1,98.68
2024-12-11,Eau de Parfum,96,120,0.2,96.0,9216.0,0.0,0,1,98.58
2024-12-11,Eau de Toilette,73,85,0.2,68.0,4964.0,500.0,0,1,98.58
2024-12-11,Home Fragrance,140,45,0.2,36.0,5040.0,2500.0,0,1,98.58
2024-12-11,Skincare Bundle,73,150,0.2,120.0,8760.0,0.0,0,1,98.58
2024-12-12,Eau de Parfum,216,120,0.2,96.0,20736.0,500.0,0,1,98.48
2024-12-12,Eau de Toilette,132,85,0.2,68.0,8976.0,0.0,0,1,98.48
2024-12-12,Home Fragrance,147,45,0.2,36.0,5292.0,0.0,0,1,98.48
2024-12-12,Skincare Bundle,93,150,0.2,120.0,11160.0,0.0,0,1,98.48
2024-12-13,Eau de Parfum,121,120,0.2,96.0,11616.0,500.0,0,1,98.38
2024-12-13,Eau de Toilette,86,85,0.2,68.0,5848.0,1000.0,0,1,98.38
2024-12-13,Home Fragrance,65,45,0.2,36.0,2340.0,0.0,0,1,98.38
2024-12-13,Skincare Bundle,81,150,0.2,120.0,9720.0,0.0,0,1,98.38
2024-12-14,Eau de Parfum,177,120,0.2,96.0,16992.0,0.0,1,1,98.28
2024-12-14,Eau de Toilette,112,85,0.2,68.0,7616.0,0.0,1,1,98.28
2024-12-14,Home Fragrance,282,45,0.2,36.0,10152.0,0.0,1,1,98.28
2024-12-14,Skincare Bundle,143,150,0.2,120.0,17160.0,0.0,1,1,98.28
2024-12-15,Eau de Parfum,203,120,0.2,96.0,19488.0,500.0,1,1,98.19
2024-12-15,Eau de Toilette,158,85,0.2,68.0,10744.0,0.0,1,1,98.19
2024-12-15,Home Fragrance,233,45,0.2,36.0,8388.0,2500.0,1,1,98.19
2024-12-15,Skincare Bundle,133,150,0.2,120.0,15960.0,0.0,1,1,98.19
2024-12-16,Eau de Parfum,71,120,0.2,96.0,6816.0,0.0,0,1,98.09
2024-12-16,Eau de Toilette,219,85,0.2,68.0,14892.0,2500.0,0,1,98.09
2024-12-16,Home Fragrance,166,45,0.2,36.0,5976.0,0.0,0,1,98.09
